gene,tag,target_id,LB0R1,LB0R2,LB0R3,LB1R1,LB1R2,LB1R3,M9LQR1,M9LQR2,M9LQR3,M9SFR1,M9SFR2,M9SFR3
N/A,ACIAD3172,lcl|CR543861.1_cds_CAG69860.1_2859,315.763,217.75,310.388,280.748,227.534,304.824,71.8464,53.0652,76.9535,308.135,322.145,291.867
N/A,ACIAD3173,lcl|CR543861.1_cds_CAG69861.1_2860,133.368,128.445,154.821,76.1561,97.5571,202.671,29.7729,52.0845,13.6983,178.216,143.64,125.09
N/A,ACIAD3174,lcl|CR543861.1_cds_CAG69862.1_2861,42.4969,39.4834,30.8379,30.728,44.1661,26.4007,19.4008,10.7109,15.5434,26.2317,29.3082,23.8081
N/A,ACIAD3175,lcl|CR543861.1_cds_CAG69863.1_2862,49.6271,52.622,64.7054,25.5786,76.3718,43.7927,26.7433,31.3329,69.5936,44.1621,91.0095,39.3017
N/A,ACIAD3176,lcl|CR543861.1_cds_CAG69864.1_2863,153.296,151.409,126.595,84.957,119.45,168.559,415.498,336.888,331.661,206.065,232.748,210.955
N/A,ACIAD3177,lcl|CR543861.1_cds_CAG69865.1_2864,60.5234,63.4972,47.9487,39.7345,66.2962,40.0457,1200.86,1620.92,2011.62,5054.21,5845.67,3533.74
rnr,ACIAD3179,lcl|CR543861.1_cds_CAG69866.1_2865,173.457,148.464,158.277,201.875,164.518,140.596,61.8179,67.2712,76.8449,96.9795,102.853,95.2684
prlC,ACIAD3182,lcl|CR543861.1_cds_CAG69867.1_2866,366.745,490.762,347.867,426.027,420.512,207.346,66.76,77.796,89.2568,134.186,111.823,100.519
N/A,ACIAD3183,lcl|CR543861.1_cds_CAG69868.1_2867,2334.52,2770.3,2009.5,1839.64,2432.06,1568.22,1292.05,1285.96,1275.18,1016.17,1229.12,1049.89
N/A,ACIAD3184,lcl|CR543861.1_cds_CAG69869.1_2868,72.3561,56.236,65.105,77.9375,71.0084,78.3766,59.224,88.3617,84.9484,261.228,258.265,216.512
N/A,ACIAD3185,lcl|CR543861.1_cds_CAG69870.1_2869,80.2367,77.3905,77.2956,36.4145,66.0255,86.0022,115.396,124.969,143.14,394.203,370.817,314.722
N/A,ACIAD3186,lcl|CR543861.1_cds_CAG69871.1_2870,85.2087,65.8605,80.7359,102.089,76.7877,95.3888,196.738,269.015,265.165,495.92,484.262,343.663
N/A,ACIAD3187,lcl|CR543861.1_cds_CAG69872.1_2871,1214.0,1306.8,1444.74,839.518,1212.04,1066.38,18889.8,18996.8,20878.5,3798.44,5654.33,3973.99
N/A,ACIAD3188,lcl|CR543861.1_cds_CAG69873.1_2872,35.8083,65.0635,39.6706,28.0642,28.0606,29.3928,24.5781,11.4606,30.338,51.0341,47.2634,69.943
N/A,ACIAD3189,lcl|CR543861.1_cds_CAG69874.1_2873,166.245,284.786,378.816,223.84,306.51,487.773,192.557,212.91,83.8495,600.685,474.912,702.288
fadE,ACIAD3191,lcl|CR543861.1_cds_CAG69875.1_2874,12.1854,12.8886,16.9436,11.9377,14.5792,14.296,25.3753,33.61,26.3497,46.741,52.4174,42.1758
N/A,ACIAD3192,lcl|CR543861.1_cds_CAG69876.1_2875,153.672,185.41,168.873,148.043,179.932,175.632,338.65,335.526,374.102,366.557,365.17,320.531
rplQ,ACIAD3193,lcl|CR543861.1_cds_CAG69877.1_2876,2256.36,1923.52,1875.37,3297.12,2200.65,1469.56,36.6902,42.7684,40.4683,242.744,126.004,178.601
rpoA,ACIAD3194,lcl|CR543861.1_cds_CAG69878.1_2877,2680.39,2602.51,2511.97,3061.48,2684.59,2072.34,155.532,136.377,136.369,463.199,268.222,388.261
rpsD,ACIAD3195,lcl|CR543861.1_cds_CAG69879.1_2878,5485.89,5268.45,4788.54,5468.6,5495.56,4189.79,107.585,107.964,103.407,952.314,653.454,930.231
rpsK,ACIAD3196,lcl|CR543861.1_cds_CAG69880.1_2879,6435.86,5589.97,5624.34,8347.56,5038.08,3841.21,60.4746,117.527,54.4635,1199.35,941.793,1272.19
rpsM,ACIAD3197,lcl|CR543861.1_cds_CAG69881.1_2880,7470.11,6850.16,7421.38,8765.45,7659.74,6586.92,196.224,154.787,133.902,1891.96,1352.83,1943.22
rpmJ,ACIAD3198,lcl|CR543861.1_cds_CAG69882.1_2881,16015.7,15283.9,14098.5,15962.9,14880.6,12967.5,1226.76,1888.69,1243.62,1731.49,1790.18,1171.6
secY,ACIAD3199,lcl|CR543861.1_cds_CAG69883.1_2882,3761.39,4136.83,3405.06,3148.2,4094.62,3261.36,192.137,243.258,201.879,487.114,424.296,322.932
rplO,ACIAD3200,lcl|CR543861.1_cds_CAG69884.1_2883,5679.02,5503.33,4213.81,5085.65,5528.51,3567.59,450.701,520.789,504.698,1161.73,1063.35,837.574
rpmD,ACIAD3201,lcl|CR543861.1_cds_CAG69885.1_2884,1585.77,1104.18,844.48,1840.69,1421.14,802.728,26.1798,178.247,40.6902,208.57,188.052,93.8316
rpsE,ACIAD3202,lcl|CR543861.1_cds_CAG69886.1_2885,8174.66,7952.91,6294.16,5627.2,8833.18,5866.27,232.506,271.154,210.068,1113.1,694.61,771.019
rplR,ACIAD3203,lcl|CR543861.1_cds_CAG69887.1_2886,1172.02,1120.37,1083.31,2235.61,1356.6,747.219,29.7091,27.7201,45.9877,173.888,134.814,143.434
rplF,ACIAD3204,lcl|CR543861.1_cds_CAG69888.1_2887,2908.95,3039.71,2894.95,3950.93,3099.01,2317.73,68.0886,57.7547,94.973,363.578,269.461,358.68
rpsH,ACIAD3205,lcl|CR543861.1_cds_CAG69889.1_2888,5838.13,6052.45,5538.98,4924.86,6038.19,4242.12,92.2469,118.875,82.4142,677.607,450.021,658.952
rpsN,ACIAD3206,lcl|CR543861.1_cds_CAG69890.1_2889,6530.67,6481.5,5188.01,6400.15,6846.57,4381.81,190.302,186.653,201.355,1120.59,605.083,1067.46
rplE,ACIAD3207,lcl|CR543861.1_cds_CAG69891.1_2890,5941.64,6705.71,5317.66,4321.15,6257.89,4774.2,184.24,186.229,169.595,1129.3,760.101,1260.53
rplX,ACIAD3208,lcl|CR543861.1_cds_CAG69892.1_2891,3381.18,3036.25,3674.09,5782.4,3779.74,2686.5,118.368,48.8017,64.8796,577.844,497.491,693.178
rplN,ACIAD3209,lcl|CR543861.1_cds_CAG69893.1_2892,6384.28,6166.83,6212.44,6075.57,6696.27,5589.17,425.71,337.218,387.647,1776.55,1300.96,2162.38
rpsQ,ACIAD3210,lcl|CR543861.1_cds_CAG69894.1_2893,13226.5,11843.7,13025.4,13165.8,12987.5,8990.84,278.138,313.103,251.549,784.1,446.13,444.976
rpmC,ACIAD3211,lcl|CR543861.1_cds_CAG69895.1_2894,17920.5,15696.9,15315.3,15943.1,21193.3,12686.4,413.633,136.816,276.309,774.066,703.137,463.782
rplP,ACIAD3212,lcl|CR543861.1_cds_CAG69896.1_2895,5743.65,4785.66,4451.59,6617.2,5488.14,2975.82,94.962,126.52,104.566,349.525,257.391,264.831
rpsC,ACIAD3213,lcl|CR543861.1_cds_CAG69897.1_2896,4607.6,4251.22,3991.55,4605.3,4612.04,2974.96,62.8084,80.0992,71.961,299.438,194.256,163.861
rplV,ACIAD3214,lcl|CR543861.1_cds_CAG69898.1_2897,2521.08,2883.61,2341.24,2711.03,2410.43,2096.69,32.5928,38.0399,30.3114,213.779,85.0688,135.171
rpsS,ACIAD3215,lcl|CR543861.1_cds_CAG69899.1_2898,2155.97,1914.03,1986.15,3682.71,2228.46,1338.76,65.1539,65.3919,116.376,180.179,75.9213,119.321
rplB,ACIAD3216,lcl|CR543861.1_cds_CAG69900.1_2899,3656.8,3345.61,2907.27,4142.18,3669.02,2162.74,29.7842,40.8527,74.8806,224.175,141.277,137.021
rplW,ACIAD3217,lcl|CR543861.1_cds_CAG69901.1_2900,1915.01,2171.1,1799.17,1987.28,1855.92,1131.38,27.8513,48.8017,75.6929,200.599,124.373,154.472
rplD,ACIAD3218,lcl|CR543861.1_cds_CAG69902.1_2901,3469.62,3749.83,3089.6,3241.1,3662.57,2322.26,15.2062,20.6903,38.7993,341.979,188.684,249.947
rplC,ACIAD3219,lcl|CR543861.1_cds_CAG69903.1_2902,5427.34,5618.16,4621.54,5439.86,5916.99,4455.41,29.0944,36.7578,44.5229,570.243,304.912,421.748
rpsJ,ACIAD3220,lcl|CR543861.1_cds_CAG69904.1_2903,5904.94,5761.69,5511.55,7886.19,6733.57,4649.9,26.9317,39.32,52.2311,709.838,416.346,482.869
N/A,ACIAD3221,lcl|CR543861.1_cds_CAG69905.1_2904,3.55531,3.01902,3.49334,3.78137,8.54437,3.43665,6.00875,14.0124,15.3009,9.74631,10.792,7.77078
N/A,ACIAD3222,lcl|CR543861.1_cds_CAG69906.1_2905,68.3037,60.5963,59.5545,68.0464,45.5595,69.3709,41.8145,42.1514,41.3043,77.5735,70.2255,60.8346
N/A,ACIAD3223,lcl|CR543861.1_cds_CAG69907.1_2906,146.987,131.25,134.471,146.728,121.017,120.299,130.672,136.466,141.989,199.785,223.375,186.578
N/A,ACIAD3225,lcl|CR543861.1_cds_CAG69908.1_2907,20.4285,20.071,10.9427,13.3653,16.2233,12.5218,20.485,18.3701,14.4221,7.60784,10.5717,8.41947
N/A,ACIAD3226,lcl|CR543861.1_cds_CAG69909.1_2908,19.3402,36.2151,21.7956,27.2372,15.2267,19.7815,30.787,67.3059,52.9023,23.3741,23.3107,21.3187
N/A,ACIAD3227,lcl|CR543861.1_cds_CAG69910.1_2909,62.4751,73.6704,55.3605,82.6462,70.2624,53.9573,78.6715,101.397,146.632,81.7827,62.387,69.6424
N/A,ACIAD3228,lcl|CR543861.1_cds_CAG69911.1_2910,100.48,97.0365,124.281,159.15,90.6163,107.77,30.5543,52.4932,34.3468,42.0802,65.8308,51.5647
N/A,ACIAD3229,lcl|CR543861.1_cds_CAG69912.1_2911,110.272,88.8345,81.8477,77.8071,101.676,104.457,199.109,254.46,267.624,310.07,347.977,294.374
N/A,ACIAD3230,lcl|CR543861.1_cds_CAG69913.1_2912,100.738,110.138,106.329,68.079,87.6838,91.7789,100.463,127.166,129.935,119.523,113.99,106.342
tesB,ACIAD3231,lcl|CR543861.1_cds_CAG69914.1_2913,92.5445,107.888,119.292,94.0121,80.2735,86.397,44.1444,47.6522,69.8478,76.0593,79.019,64.1875
plsB,ACIAD3232,lcl|CR543861.1_cds_CAG69915.1_2914,166.854,173.606,174.367,204.911,178.389,158.221,31.6788,36.3457,43.6838,81.2278,92.5925,87.3902
N/A,ACIAD3233,lcl|CR543861.1_cds_CAG69916.1_2915,48.8056,67.7919,64.5685,55.6169,61.1579,58.8802,136.386,145.873,117.888,103.202,113.02,116.707
N/A,ACIAD3234,lcl|CR543861.1_cds_CAG69917.1_2916,53.3062,73.8407,49.5563,51.748,55.7735,33.9356,46.8279,79.0647,41.8798,51.0356,71.5248,61.0046
recG,ACIAD3235,lcl|CR543861.1_cds_CAG69918.1_2917,81.6808,79.2936,96.173,112.825,80.5967,83.5686,28.9615,30.1588,24.3511,38.2517,38.1125,41.7505
N/A,ACIAD3236,lcl|CR543861.1_cds_CAG69919.1_2918,95.8977,68.4794,65.4243,118.464,100.45,61.0786,12.0481,22.4809,11.0616,31.9961,22.806,31.6901
N/A,ACIAD3237,lcl|CR543861.1_cds_CAG69920.1_2919,207.128,198.297,150.898,182.578,174.794,200.991,74.9086,70.9736,57.767,188.211,167.041,202.47
N/A,ACIAD3238,lcl|CR543861.1_cds_CAG69921.1_2920,285.677,246.544,335.69,306.897,225.443,337.076,102.824,101.476,113.071,412.671,400.129,344.346
corA,ACIAD3239,lcl|CR543861.1_cds_CAG69922.1_2921,59.0831,45.014,80.4732,88.7443,62.8965,69.533,64.1118,57.1469,68.9503,71.6547,86.6151,74.8897
N/A,ACIAD3240,lcl|CR543861.1_cds_CAG69923.1_2922,452.177,465.689,402.087,338.713,464.495,438.503,177.179,216.732,250.832,315.555,225.947,244.296
N/A,ACIAD3241,lcl|CR543861.1_cds_CAG69924.1_2923,191.57,185.618,174.157,291.134,181.375,141.109,128.5,203.582,159.54,141.694,136.063,119.922
ttg2C,ACIAD3242,lcl|CR543861.1_cds_CAG69925.1_2924,307.011,281.581,226.304,255.25,248.597,220.461,147.546,105.883,138.866,143.379,144.065,147.031
ttg2B,ACIAD3243,lcl|CR543861.1_cds_CAG69926.1_2925,353.562,309.551,305.71,277.768,362.795,306.967,41.5161,35.204,31.7016,237.86,153.627,271.04
ttg2A,ACIAD3244,lcl|CR543861.1_cds_CAG69927.1_2926,432.075,334.666,356.757,488.509,386.512,409.794,70.7133,90.6879,59.3695,262.667,232.869,258.282
N/A,ACIAD3245,lcl|CR543861.1_cds_CAG69928.1_2927,1251.95,914.109,820.549,1036.84,1637.28,723.547,214.564,190.432,220.146,694.134,482.202,704.656
suhB,ACIAD3246,lcl|CR543861.1_cds_CAG69929.1_2928,1350.74,1347.61,1224.58,872.786,1484.2,1433.26,62.5132,52.6371,79.5131,398.001,354.676,499.934
dxs,ACIAD3247,lcl|CR543861.1_cds_CAG69930.1_2929,248.76,199.339,207.85,247.044,236.62,220.033,108.278,116.117,137.339,134.726,150.274,140.298
ribA,ACIAD3249,lcl|CR543861.1_cds_CAG69931.1_2930,74.8268,81.6117,64.3771,81.7818,86.9738,53.0092,44.5212,33.5988,56.1534,109.023,99.3472,125.822
hemF,ACIAD3250,lcl|CR543861.1_cds_CAG69932.1_2931,586.276,546.23,618.335,567.613,591.752,574.456,44.0618,43.0789,56.3388,80.4047,77.1303,85.5487
N/A,ACIAD3253,lcl|CR543861.1_cds_CAG69933.1_2932,748.424,735.687,527.867,365.426,1096.23,794.475,247.679,246.577,247.816,596.777,516.168,693.097
N/A,ACIAD3254,lcl|CR543861.1_cds_CAG69934.1_2933,395.783,310.149,302.201,348.783,360.304,252.182,90.4523,99.9329,109.259,164.268,173.746,178.977
hemH,ACIAD3255,lcl|CR543861.1_cds_CAG69935.1_2934,75.5611,69.2102,69.1075,104.438,98.7973,67.2958,27.0523,31.5343,41.2313,59.8901,62.4872,60.4722
N/A,ACIAD3256,lcl|CR543861.1_cds_CAG69936.1_2935,103.967,117.659,85.1847,65.0991,87.459,83.4096,126.317,110.045,135.768,99.3238,98.7957,95.1479
murI,ACIAD3257,lcl|CR543861.1_cds_CAG69937.1_2936,147.208,131.288,133.777,122.267,122.829,138.163,63.2361,62.3797,56.897,146.578,141.474,120.129
N/A,ACIAD3258,lcl|CR543861.1_cds_CAG69938.1_2937,77.901,82.8794,101.371,114.163,74.1539,89.0027,110.407,149.715,141.527,92.0573,67.7951,103.311
etfD,ACIAD3259,lcl|CR543861.1_cds_CAG69939.1_2938,241.925,209.662,218.352,280.441,218.212,215.095,181.768,156.909,153.284,136.034,142.422,129.441
N/A,ACIAD3261,lcl|CR543861.1_cds_CAG69940.1_2939,88.5071,95.499,84.1137,80.0158,90.4944,84.8565,16.0514,16.7694,26.9144,74.7615,60.3353,59.7763
N/A,ACIAD3262,lcl|CR543861.1_cds_CAG69941.1_2940,106.513,98.4719,88.954,96.4974,91.3123,96.3641,210.399,164.006,188.299,149.643,127.861,106.108
N/A,ACIAD3263,lcl|CR543861.1_cds_CAG69942.1_2941,292.976,347.547,251.123,201.841,283.942,397.451,105.642,101.769,115.92,321.633,265.214,338.371
N/A,ACIAD3264,lcl|CR543861.1_cds_CAG69943.1_2942,1479.72,5272.59,1404.07,464.918,3384.69,617.202,9295.3,9037.95,7911.31,2956.42,1325.48,1453.48
N/A,ACIAD3266,lcl|CR543861.1_cds_CAG69944.1_2943,55.0783,105.344,38.9688,29.8034,54.3014,30.9141,42.6298,42.5912,44.5306,48.442,43.9818,47.0182
N/A,ACIAD3267,lcl|CR543861.1_cds_CAG69945.1_2944,34.7321,48.8393,22.0585,30.5677,38.4137,42.4936,34.8077,33.8093,40.6434,44.0124,37.2221,46.9049
glyQ,ACIAD3268,lcl|CR543861.1_cds_CAG69946.1_2945,114.163,76.7988,107.558,154.515,91.3772,151.822,8.55915,6.65169,10.8741,104.173,83.1493,110.02
glyS,ACIAD3269,lcl|CR543861.1_cds_CAG69947.1_2946,86.6667,96.6065,80.0901,129.569,97.796,92.0708,4.90646,4.28815,4.66085,34.7964,28.1434,48.8535
N/A,ACIAD3270,lcl|CR543861.1_cds_CAG69948.1_2947,8.12434,17.0305,16.7506,5.20294,7.5072,21.8765,22.0999,32.2021,40.0029,33.5019,24.9755,33.5504
N/A,ACIAD3271,lcl|CR543861.1_cds_2948,46.395,115.404,64.279,23.2331,16.815,118.633,175.262,200.154,155.662,93.1796,60.3651,98.5492
N/A,ACIAD3272,lcl|CR543861.1_cds_2949,157.858,57.2606,0.0,80.9937,0.0,148.205,191.605,442.531,408.393,81.1479,51.0397,13.1914
N/A,ACIAD3273,lcl|CR543861.1_cds_CAG69951.1_2950,9.24793,6.46698,5.44905,5.91618,7.60321,6.23512,7.84727,3.65929,7.182,9.78628,3.15861,8.09623
N/A,ACIAD3274,lcl|CR543861.1_cds_CAG69952.1_2951,17.8051,18.8734,11.6583,12.6483,17.291,9.53581,8.38494,7.82039,10.2363,18.927,16.8917,16.3863
N/A,ACIAD3276,lcl|CR543861.1_cds_CAG69953.1_2952,269.032,281.173,272.368,502.084,255.932,268.12,318.516,359.765,391.744,517.951,625.775,498.535
N/A,ACIAD3277,lcl|CR543861.1_cds_CAG69954.1_2953,176.328,140.399,136.237,171.897,155.267,144.253,51.2881,79.7513,84.0273,152.11,153.84,136.362
hprA,ACIAD3278,lcl|CR543861.1_cds_CAG69955.1_2954,73.2446,82.6815,62.1888,56.5377,79.6579,58.8764,39.524,35.8357,60.2649,77.2898,104.976,84.3578
N/A,ACIAD3279,lcl|CR543861.1_cds_CAG69956.1_2955,844.919,692.704,611.582,604.69,731.225,654.285,518.541,580.342,425.162,360.367,393.841,501.346
N/A,ACIAD3280,lcl|CR543861.1_cds_CAG69957.1_2956,100.401,78.2387,98.5335,108.354,77.5031,108.782,24.3091,46.811,49.8819,79.6135,93.1565,99.9549
dkg,ACIAD3281,lcl|CR543861.1_cds_CAG69958.1_2957,195.669,164.875,184.803,145.224,177.051,174.964,233.517,270.381,295.643,162.697,205.713,158.061
N/A,ACIAD3283,lcl|CR543861.1_cds_CAG69959.1_2958,118.271,134.092,192.552,134.851,113.638,142.517,219.128,219.946,221.176,223.288,217.977,170.629
N/A,ACIAD3284,lcl|CR543861.1_cds_CAG69960.1_2959,224.109,158.893,260.935,272.232,134.083,163.684,76.25,102.607,94.4356,228.042,249.015,226.75
N/A,ACIAD3285,lcl|CR543861.1_cds_CAG69961.1_2960,169.038,145.408,123.451,98.3301,136.74,131.898,162.782,196.398,202.17,234.481,278.058,212.149
N/A,ACIAD3286,lcl|CR543861.1_cds_CAG69962.1_2961,132.709,151.826,66.493,97.1443,130.666,174.264,94.3928,183.447,151.316,131.864,158.762,141.763
N/A,ACIAD3288,lcl|CR543861.1_cds_CAG69963.1_2962,320.03,285.797,257.958,242.259,317.079,275.859,81.426,114.509,109.934,185.37,220.159,164.563
N/A,ACIAD3289,lcl|CR543861.1_cds_CAG69964.1_2963,196.514,202.433,167.463,158.028,206.035,152.793,106.629,82.8587,102.691,86.2346,77.8652,87.8704
N/A,ACIAD3290,lcl|CR543861.1_cds_CAG69965.1_2964,223.011,139.432,173.457,274.478,187.751,148.338,151.489,212.595,149.389,116.255,137.328,102.835
N/A,ACIAD3291,lcl|CR543861.1_cds_CAG69966.1_2965,38.8174,40.673,39.421,28.1748,38.642,32.8242,18.8296,29.4846,31.2994,28.8352,37.559,29.7345
mdfA,ACIAD3292,lcl|CR543861.1_cds_CAG69967.1_2966,63.431,51.6273,39.6162,38.0171,62.4028,32.5801,4.36918,6.3656,9.97903,46.1751,39.3977,55.9754
N/A,ACIAD3293,lcl|CR543861.1_cds_CAG69968.1_2967,0.0,0.0,29.3537,33.3226,119.685,20.8949,73.3316,0.0,56.4501,26.7275,41.5309,52.9218
mdaB,ACIAD3295,lcl|CR543861.1_cds_CAG69969.1_2968,43.4215,91.7364,41.953,28.5804,71.124,42.1505,883.844,810.538,786.368,259.783,182.331,236.645
N/A,ACIAD3296,lcl|CR543861.1_cds_CAG69970.1_2969,113.134,150.372,205.565,202.957,138.279,133.767,261.989,380.695,286.098,190.568,214.145,184.711
N/A,ACIAD3297,lcl|CR543861.1_cds_CAG69971.1_2970,98.798,93.9275,93.5746,66.7658,81.628,69.7738,62.6882,57.4723,67.3876,50.433,61.8263,49.3542
N/A,ACIAD3298,lcl|CR543861.1_cds_CAG69972.1_2971,78.6754,75.7717,86.1615,71.3218,51.4138,86.1817,25.2048,37.7824,38.48,73.4603,96.8252,87.0311
N/A,ACIAD3299,lcl|CR543861.1_cds_CAG69973.1_2972,820.824,782.997,599.576,482.427,704.63,552.426,2518.88,2514.55,2739.53,532.696,955.713,667.33
N/A,ACIAD3300,lcl|CR543861.1_cds_CAG69974.1_2973,223.604,232.822,287.171,271.814,190.323,249.969,253.575,284.628,308.986,200.379,217.188,167.574
serA,ACIAD3302,lcl|CR543861.1_cds_CAG69975.1_2974,260.678,256.597,228.563,302.263,229.91,211.477,15.2496,8.88705,8.29263,208.067,130.229,191.664
N/A,ACIAD3303,lcl|CR543861.1_cds_CAG69976.1_2975,67.9674,108.035,83.4361,86.04,76.653,71.8476,35.234,42.943,31.7622,76.0701,72.0059,70.5347
N/A,ACIAD3304,lcl|CR543861.1_cds_CAG69977.1_2976,56.6395,42.0135,37.5462,60.379,35.9008,30.9217,27.2263,41.0759,68.4109,27.7205,31.1667,27.7417
N/A,ACIAD3305,lcl|CR543861.1_cds_CAG69978.1_2977,95.7906,84.3816,99.019,71.7206,82.2265,98.6184,162.89,171.397,256.828,91.616,97.8745,80.1459
N/A,ACIAD3306,lcl|CR543861.1_cds_CAG69979.1_2978,174.59,132.658,112.875,140.245,162.34,146.869,19.0546,17.7734,20.3715,47.0485,42.3132,51.3646
truB,ACIAD3307,lcl|CR543861.1_cds_CAG69980.1_2979,80.9999,79.9437,78.6878,91.0118,84.0834,93.7046,46.8433,27.3034,46.8727,59.951,78.4865,71.4211
lifO,ACIAD3308,lcl|CR543861.1_cds_CAG69981.1_2980,51.9499,53.4902,78.8207,70.5885,46.0542,66.5893,191.441,241.883,269.321,641.144,911.446,564.48
N/A,ACIAD3309,lcl|CR543861.1_cds_CAG69982.1_2981,59.4183,48.54,46.2563,61.1343,59.2807,48.1862,275.477,418.645,490.371,1967.86,2878.05,1689.42
rplS,ACIAD3310,lcl|CR543861.1_cds_CAG69983.1_2982,3499.78,3475.43,2918.82,3249.53,3428.55,2961.57,91.5154,119.248,91.4174,487.834,373.536,502.805
trmD,ACIAD3311,lcl|CR543861.1_cds_CAG69984.1_2983,1625.43,1415.49,1423.92,1413.18,1490.04,1641.83,47.3436,69.0026,51.231,488.877,332.062,574.254
rimM,ACIAD3312,lcl|CR543861.1_cds_CAG69985.1_2984,1865.38,1597.03,2075.65,2515.97,1871.99,2044.03,92.2959,65.9737,63.9252,652.638,521.958,785.411
rpsP,ACIAD3313,lcl|CR543861.1_cds_CAG69986.1_2985,3477.85,3174.52,3904.72,4425.92,3728.02,4475.65,128.371,125.241,150.929,1547.57,1266.43,1820.53
comF,ACIAD3314,lcl|CR543861.1_cds_CAG69987.1_2986,197.074,179.753,145.544,107.403,207.902,136.4,125.546,92.7218,238.447,168.061,146.193,150.166
comE,ACIAD3315,lcl|CR543861.1_cds_CAG69988.1_2987,122.712,145.61,93.4994,72.0544,112.857,113.991,99.1146,69.3515,101.454,126.849,117.029,129.203
comC,ACIAD3316,lcl|CR543861.1_cds_CAG69989.1_2988,182.588,224.439,189.001,119.128,193.42,209.439,223.293,225.284,251.885,314.409,363.823,290.729
N/A,ACIAD3317,lcl|CR543861.1_cds_CAG69990.1_2989,77.2099,89.8187,69.8943,77.6725,79.6394,70.8707,89.044,90.5254,160.635,189.387,206.592,188.468
comB,ACIAD3318,lcl|CR543861.1_cds_CAG69991.1_2990,56.0229,57.7087,26.2536,46.1904,40.9734,37.5689,56.2492,57.1644,92.3568,173.661,164.295,139.656
N/A,ACIAD3319,lcl|CR543861.1_cds_CAG69992.1_2991,121.036,103.928,98.6397,65.8869,91.6431,109.114,281.163,320.864,486.927,301.648,304.17,251.297
N/A,ACIAD3321,lcl|CR543861.1_cds_CAG69993.1_2992,249.269,293.08,278.788,251.725,307.269,313.229,1874.21,1871.94,2452.67,733.374,672.909,579.586
ispH,ACIAD3322,lcl|CR543861.1_cds_CAG69994.1_2993,434.142,404.997,347.853,355.69,418.3,302.507,458.687,428.112,506.011,263.574,349.954,303.879
gmk,ACIAD3324,lcl|CR543861.1_cds_CAG69995.1_2994,124.95,107.268,146.969,203.505,141.306,108.282,175.139,166.323,160.855,117.247,135.431,107.12
rpoZ,ACIAD3325,lcl|CR543861.1_cds_CAG69996.1_2995,970.485,803.362,760.289,1645.55,1045.71,892.275,499.209,689.323,779.448,622.109,709.874,630.465
N/A,ACIAD3326,lcl|CR543861.1_cds_CAG69997.1_2996,190.674,184.976,186.335,185.1,161.724,178.534,73.1061,99.1562,98.3585,169.354,172.534,182.793
N/A,ACIAD3327,lcl|CR543861.1_cds_CAG69998.1_2997,195.455,223.021,229.241,199.222,165.61,208.146,449.262,434.533,370.505,179.886,168.314,181.646
N/A,ACIAD3328,lcl|CR543861.1_cds_CAG69999.1_2998,63.8099,38.5206,60.1896,32.1414,103.511,51.942,666.223,555.348,1275.17,3268.83,3086.76,3365.06
bfrB,ACIAD3330,lcl|CR543861.1_cds_CAG70000.1_2999,355.364,442.222,1030.4,776.787,484.774,898.045,847.251,801.586,885.723,464.471,438.426,411.353
N/A,ACIAD3332,lcl|CR543861.1_cds_CAG70001.1_3000,26.5131,48.1189,29.3692,45.3467,50.4878,17.2965,73.5061,42.8655,67.8063,32.2144,37.6532,28.7969
N/A,ACIAD3333,lcl|CR543861.1_cds_CAG70002.1_3001,46.9734,73.1888,35.2751,25.0428,56.7913,65.6437,21.8846,27.3351,35.7658,32.0678,28.3124,26.7826
N/A,ACIAD3334,lcl|CR543861.1_cds_CAG70003.1_3002,62.9253,64.6796,69.2001,49.1106,78.0264,68.4319,26.1599,32.3497,32.4481,41.8394,35.8343,41.7232
N/A,ACIAD3335,lcl|CR543861.1_cds_CAG70004.1_3003,178.611,182.363,227.204,163.886,220.578,260.295,99.1838,173.478,179.996,285.641,360.663,279.556
N/A,ACIAD3336,lcl|CR543861.1_cds_CAG70005.1_3004,202.485,255.124,309.229,183.093,274.336,479.11,400.869,564.439,442.019,673.574,728.865,713.584
N/A,ACIAD3337,lcl|CR543861.1_cds_CAG70006.1_3005,9.66793,19.8376,12.8724,5.1769,13.6666,15.8619,15.7424,7.33847,14.3656,22.321,13.1074,23.3758
comP,ACIAD3338,lcl|CR543861.1_cds_CAG70007.1_3006,704.432,650.364,581.579,813.082,509.143,901.857,592.01,718.711,649.21,1833.19,3489.18,2064.67
adhA,ACIAD3339,lcl|CR543861.1_cds_CAG70008.1_3007,149.553,100.981,391.785,298.741,97.7643,367.755,574.322,778.707,848.771,27616.4,31898.8,23019.8
N/A,ACIAD3340,lcl|CR543861.1_cds_CAG70009.1_3008,121.077,96.2478,93.501,82.7253,96.3749,80.9371,822.891,1034.63,1217.73,200.139,220.1,141.008
N/A,ACIAD3341,lcl|CR543861.1_cds_CAG70010.1_3009,82.1221,61.9983,56.9597,68.5973,69.5803,39.1906,218.422,253.991,325.003,93.3025,140.008,96.5425
N/A,ACIAD3342,lcl|CR543861.1_cds_CAG70011.1_3010,61.1373,70.0581,52.5458,53.4127,55.5872,44.9549,81.0768,124.686,85.1881,68.1841,90.233,81.695
